uuid,displayname,displayIcon,contentTierUuid,language
c39f405f-42f1-acd1-a350-d3af39c32e33,Kiếm Nghệ Nhân,,e046854e-406c-37f4-6607-19a9ba8426fc,vi-VN
239ed20b-479c-e08e-c4b5-6ba0394576d4,Giải Pháp Cận Chiến Cá Nhân,https://media.valorant-api.com/weaponskins/239ed20b-479c-e08e-c4b5-6ba0394576d4/displayicon.png,e046854e-406c-37f4-6607-19a9ba8426fc,vi-VN
07409307-46cc-98db-ec92-ceb04a865f73,Dao Găm Dạ Nguyệt,https://media.valorant-api.com/weaponskins/07409307-46cc-98db-ec92-ceb04a865f73/displayicon.png,e046854e-406c-37f4-6607-19a9ba8426fc,vi-VN
b5f42a00-425a-6fdf-61af-bb9a564c3d79,Skin Yêu Thích Ngẫu Nhiên,https://media.valorant-api.com/weaponskins/b5f42a00-425a-6fdf-61af-bb9a564c3d79/displayicon.png,,vi-VN
0357caf1-41a9-cb1c-c080-38aab13d9a7e,Dùi Cui Siêu Phóng Xạ,https://media.valorant-api.com/weaponskins/0357caf1-41a9-cb1c-c080-38aab13d9a7e/displayicon.png,e046854e-406c-37f4-6607-19a9ba8426fc,vi-VN
d78eef32-4531-0f68-f2d2-d28c52ecea38,Kiếm Orion,https://media.valorant-api.com/weaponskins/d78eef32-4531-0f68-f2d2-d28c52ecea38/displayicon.png,e046854e-406c-37f4-6607-19a9ba8426fc,vi-VN
6fd8cc46-48b3-f02c-46e3-cba372e7a328,Thần Tích Vệ Binh,https://media.valorant-api.com/weaponskins/6fd8cc46-48b3-f02c-46e3-cba372e7a328/displayicon.png,e046854e-406c-37f4-6607-19a9ba8426fc,vi-VN
a03598b3-4879-3380-eb4c-d6b2d29dd565,Dao Găm Relic Stone,https://media.valorant-api.com/weaponskins/a03598b3-4879-3380-eb4c-d6b2d29dd565/displayicon.png,e046854e-406c-37f4-6607-19a9ba8426fc,vi-VN
2da73e96-46e9-7161-531b-54a293acc4f2,Kiếm Shellspire,https://media.valorant-api.com/weaponskins/2da73e96-46e9-7161-531b-54a293acc4f2/displayicon.png,e046854e-406c-37f4-6607-19a9ba8426fc,vi-VN
4e2fd704-4372-a082-8423-c4a1da4d62f1,Dao Găm Transition,https://media.valorant-api.com/weaponskins/4e2fd704-4372-a082-8423-c4a1da4d62f1/displayicon.png,e046854e-406c-37f4-6607-19a9ba8426fc,vi-VN
52a1647c-42d9-b40e-16cf-a7821566ad81,Gậy Phép Tuyết Rơi,,e046854e-406c-37f4-6607-19a9ba8426fc,vi-VN
0aecb2b8-49cc-560e-42c7-6cbce44f05cf,Dao Cưỡng Đoạt,https://media.valorant-api.com/weaponskins/0aecb2b8-49cc-560e-42c7-6cbce44f05cf/displayicon.png,e046854e-406c-37f4-6607-19a9ba8426fc,vi-VN
b73d7b16-4652-bc5b-5c4c-068aabb19d0a,Dao Karambit Cưỡng Đoạt,https://media.valorant-api.com/weaponskins/b73d7b16-4652-bc5b-5c4c-068aabb19d0a/displayicon.png,e046854e-406c-37f4-6607-19a9ba8426fc,vi-VN
f4e40444-43f3-e6f7-3271-bdb7d1492b05,Thịnh Vượng,https://media.valorant-api.com/weaponskins/f4e40444-43f3-e6f7-3271-bdb7d1492b05/displayicon.png,e046854e-406c-37f4-6607-19a9ba8426fc,vi-VN
2e77ac95-4681-3d87-bbdc-93a50ff6b1f6,Kiếm Tối Cao,https://media.valorant-api.com/weaponskins/2e77ac95-4681-3d87-bbdc-93a50ff6b1f6/displayicon.png,e046854e-406c-37f4-6607-19a9ba8426fc,vi-VN
39cf499b-4f82-e875-5320-b0a1d7fc58d4,Dao Balisong Trinh Sát,https://media.valorant-api.com/weaponskins/39cf499b-4f82-e875-5320-b0a1d7fc58d4/displayicon.png,e046854e-406c-37f4-6607-19a9ba8426fc,vi-VN
4f6033d5-4b24-94f0-31ab-f6969a2c926c,Chùy Chiến Giáp,https://media.valorant-api.com/weaponskins/4f6033d5-4b24-94f0-31ab-f6969a2c926c/displayicon.png,e046854e-406c-37f4-6607-19a9ba8426fc,vi-VN
5b95aba8-4223-e937-3ab7-9995c9e3064b,Kiếm Lăng Kính Mộng Mơ,https://media.valorant-api.com/weaponskins/5b95aba8-4223-e937-3ab7-9995c9e3064b/displayicon.png,e046854e-406c-37f4-6607-19a9ba8426fc,vi-VN
12cc9ed2-4430-d2fe-3064-f7a19b1ba7c7,Cận Chiến,https://media.valorant-api.com/weaponskins/12cc9ed2-4430-d2fe-3064-f7a19b1ba7c7/displayicon.png,,vi-VN
be489303-4aa4-ba46-e6a8-02ae4c7a7b3a,Dao Sắc Màu Đường Phố,https://media.valorant-api.com/weaponskins/be489303-4aa4-ba46-e6a8-02ae4c7a7b3a/displayicon.png,e046854e-406c-37f4-6607-19a9ba8426fc,vi-VN
5de8dd22-41f1-381b-e138-b1a1c206c8fc,Gậy Phép Fortune,https://media.valorant-api.com/weaponskins/5de8dd22-41f1-381b-e138-b1a1c206c8fc/displayicon.png,e046854e-406c-37f4-6607-19a9ba8426fc,vi-VN
5724cd18-458b-af3d-b60a-239c5a8c081a,Dao Kim Hổ,https://media.valorant-api.com/weaponskins/5724cd18-458b-af3d-b60a-239c5a8c081a/displayicon.png,e046854e-406c-37f4-6607-19a9ba8426fc,vi-VN
b6d1788f-4ef6-6b05-3650-43bd455ba744,Gậy NO LIMITS,https://media.valorant-api.com/weaponskins/b6d1788f-4ef6-6b05-3650-43bd455ba744/displayicon.png,e046854e-406c-37f4-6607-19a9ba8426fc,vi-VN
9aaeb22b-47e4-8a4b-ed37-0c9bf6b1dad1,Dao Găm Sandswept,https://media.valorant-api.com/weaponskins/9aaeb22b-47e4-8a4b-ed37-0c9bf6b1dad1/displayicon.png,e046854e-406c-37f4-6607-19a9ba8426fc,vi-VN
5844ccd5-4a8d-e84d-b5b1-dfaaa8f34d84,Dao BlastX,https://media.valorant-api.com/weaponskins/5844ccd5-4a8d-e84d-b5b1-dfaaa8f34d84/displayicon.png,e046854e-406c-37f4-6607-19a9ba8426fc,vi-VN
c52fe5d7-4500-ffc0-cbcd-bfa29b7ea040,Dao Tự Cao,https://media.valorant-api.com/weaponskins/c52fe5d7-4500-ffc0-cbcd-bfa29b7ea040/displayicon.png,e046854e-406c-37f4-6607-19a9ba8426fc,vi-VN
1cd09fbd-43cb-a5f6-90fa-08994342d747,Quạt Ignite,https://media.valorant-api.com/weaponskins/1cd09fbd-43cb-a5f6-90fa-08994342d747/displayicon.png,e046854e-406c-37f4-6607-19a9ba8426fc,vi-VN
e49c0fd2-435c-2c41-9164-4996080f455b,Kẹo Que Mùa Đông Kỳ Diệu,https://media.valorant-api.com/weaponskins/e49c0fd2-435c-2c41-9164-4996080f455b/displayicon.png,e046854e-406c-37f4-6607-19a9ba8426fc,vi-VN
89be9866-4807-6235-2a95-499cd23828df,狂翼掠空 奥丁,https://media.valorant-api.com/weaponskins/89be9866-4807-6235-2a95-499cd23828df/displayicon.png,0cebb8be-46d7-c12a-d306-e9907bfc5a25,zh-CN
94c085e6-48e1-c879-2552-88bf7850c5a8,异形猎人 奥丁,https://media.valorant-api.com/weaponskins/94c085e6-48e1-c879-2552-88bf7850c5a8/displayicon.png,60bca009-4182-7998-dee7-b8a2558dc369,zh-CN
e02d6b2c-4e2e-a5f1-6bb8-38ac74485d7e,战术小伙伴 奥丁,https://media.valorant-api.com/weaponskins/e02d6b2c-4e2e-a5f1-6bb8-38ac74485d7e/displayicon.png,12683d76-48d7-84a3-4e09-6985794f0445,zh-CN
abef8114-4495-6da7-2ade-02bd0f014fd3,符文之石 奥丁,https://media.valorant-api.com/weaponskins/abef8114-4495-6da7-2ade-02bd0f014fd3/displayicon.png,12683d76-48d7-84a3-4e09-6985794f0445,zh-CN
97af88e4-4176-9fa3-4a26-57919443dab7,全息波普 奥丁,https://media.valorant-api.com/weaponskins/97af88e4-4176-9fa3-4a26-57919443dab7/displayicon.png,e046854e-406c-37f4-6607-19a9ba8426fc,zh-CN
2715f184-46cc-bec1-dd7c-e7b4d1aeb625,氮气加速 奥丁,,12683d76-48d7-84a3-4e09-6985794f0445,zh-CN
85c76090-4de5-3a3a-a763-f4a7b779e8ed,凌云天纵 奥丁,https://media.valorant-api.com/weaponskins/85c76090-4de5-3a3a-a763-f4a7b779e8ed/displayicon.png,12683d76-48d7-84a3-4e09-6985794f0445,zh-CN
cda41b87-4d3a-c17c-5f6d-8990cc9c5efb,奥丁.EXE,https://media.valorant-api.com/weaponskins/cda41b87-4d3a-c17c-5f6d-8990cc9c5efb/displayicon.png,12683d76-48d7-84a3-4e09-6985794f0445,zh-CN
bd647d56-4542-19cd-e1ed-4fb429c78cf9,西部未来 奥丁,https://media.valorant-api.com/weaponskins/bd647d56-4542-19cd-e1ed-4fb429c78cf9/displayicon.png,e046854e-406c-37f4-6607-19a9ba8426fc,zh-CN
157bcebe-484d-82e2-2a60-c8b4b11197ea,紫阙金琅//2.0 奥丁,https://media.valorant-api.com/weaponskins/157bcebe-484d-82e2-2a60-c8b4b11197ea/displayicon.png,60bca009-4182-7998-dee7-b8a2558dc369,zh-CN
72e724e9-4ba4-2d12-ce1a-8db1a528b9d3,异彩晶棱III 奥丁,https://media.valorant-api.com/weaponskins/72e724e9-4ba4-2d12-ce1a-8db1a528b9d3/displayicon.png,12683d76-48d7-84a3-4e09-6985794f0445,zh-CN
9e648b20-4ed5-1f34-87a9-979cbe9a958a,神罚 奥丁,https://media.valorant-api.com/weaponskins/9e648b20-4ed5-1f34-87a9-979cbe9a958a/displayicon.png,12683d76-48d7-84a3-4e09-6985794f0445,zh-CN
5c13101a-45e4-d568-aade-d6b0dadedcd1,特战队：眼镜蛇 奥丁,https://media.valorant-api.com/weaponskins/5c13101a-45e4-d568-aade-d6b0dadedcd1/displayicon.png,12683d76-48d7-84a3-4e09-6985794f0445,zh-CN
57523cf0-4574-968b-9f17-168e3bdb6d0d,七彩光谱 奥丁,https://media.valorant-api.com/weaponskins/57523cf0-4574-968b-9f17-168e3bdb6d0d/displayicon.png,12683d76-48d7-84a3-4e09-6985794f0445,zh-CN
65baa0cd-42ec-f99d-54a0-338d795b5824,炫彩澎湃 奥丁,https://media.valorant-api.com/weaponskins/65baa0cd-42ec-f99d-54a0-338d795b5824/displayicon.png,12683d76-48d7-84a3-4e09-6985794f0445,zh-CN
9c134f41-4c29-1bd8-682e-178e7f349c9b,从个人最爱中随机选择,https://media.valorant-api.com/weaponskins/9c134f41-4c29-1bd8-682e-178e7f349c9b/displayicon.png,,zh-CN
3bb7e1cd-4774-3b84-ab13-3fa8ca182f20,巨神铁甲 奥丁,https://media.valorant-api.com/weaponskins/3bb7e1cd-4774-3b84-ab13-3fa8ca182f20/displayicon.png,0cebb8be-46d7-c12a-d306-e9907bfc5a25,zh-CN
67fb338a-4b21-ed70-7c2a-46bef4742b4f,光明哨兵//2.0 奥丁,https://media.valorant-api.com/weaponskins/67fb338a-4b21-ed70-7c2a-46bef4742b4f/displayicon.png,e046854e-406c-37f4-6607-19a9ba8426fc,zh-CN
02cce94a-4dc2-d11a-33cf-d8aba4e36202,设计图 奥丁,https://media.valorant-api.com/weaponskins/02cce94a-4dc2-d11a-33cf-d8aba4e36202/displayicon.png,12683d76-48d7-84a3-4e09-6985794f0445,zh-CN
468fdc95-443f-f1c2-bd22-fc8e1af0de39,狼人猎手 奥丁,https://media.valorant-api.com/weaponskins/468fdc95-443f-f1c2-bd22-fc8e1af0de39/displayicon.png,0cebb8be-46d7-c12a-d306-e9907bfc5a25,zh-CN
8dda01a6-4237-f430-ac70-c3ba677963e9,暗影秘宗 奥丁,https://media.valorant-api.com/weaponskins/8dda01a6-4237-f430-ac70-c3ba677963e9/displayicon.png,60bca009-4182-7998-dee7-b8a2558dc369,zh-CN
f454efd1-49cb-372f-7096-d394df615308,标准 奥丁,https://media.valorant-api.com/weaponskins/f454efd1-49cb-372f-7096-d394df615308/displayicon.png,,zh-CN
14796249-4f23-9d52-4ea1-d8878099c01e,信手涂鸦 奥丁,https://media.valorant-api.com/weaponskins/14796249-4f23-9d52-4ea1-d8878099c01e/displayicon.png,12683d76-48d7-84a3-4e09-6985794f0445,zh-CN
befa2f32-410f-a418-d8d3-b194dcf2ec6d,喷漆涂鸦 奥丁,https://media.valorant-api.com/weaponskins/befa2f32-410f-a418-d8d3-b194dcf2ec6d/displayicon.png,12683d76-48d7-84a3-4e09-6985794f0445,zh-CN
14f9d94a-4add-10a9-588d-48a7111da96f,命运之手 奥丁,https://media.valorant-api.com/weaponskins/14f9d94a-4add-10a9-588d-48a7111da96f/displayicon.png,12683d76-48d7-84a3-4e09-6985794f0445,zh-CN
85ed3f9d-4e59-a709-8faf-bc86effb3a07,砰砰X特攻队 奥丁,https://media.valorant-api.com/weaponskins/85ed3f9d-4e59-a709-8faf-bc86effb3a07/displayicon.png,e046854e-406c-37f4-6607-19a9ba8426fc,zh-CN
e9fce399-4abc-bb3c-8992-f887918ce327,无畏契约GO！第二卷 战神,https://media.valorant-api.com/weaponskins/e9fce399-4abc-bb3c-8992-f887918ce327/displayicon.png,60bca009-4182-7998-dee7-b8a2558dc369,zh-CN
8b9855f2-4cc6-0c44-3e7c-d0b2a32c6950,金纹世家 战神,https://media.valorant-api.com/weaponskins/8b9855f2-4cc6-0c44-3e7c-d0b2a32c6950/displayicon.png,0cebb8be-46d7-c12a-d306-e9907bfc5a25,zh-CN
1e5ee5bf-43d5-28ee-b2f7-96a53b783dc2,盖亚的复仇//2.0 战神,https://media.valorant-api.com/weaponskins/1e5ee5bf-43d5-28ee-b2f7-96a53b783dc2/displayicon.png,60bca009-4182-7998-dee7-b8a2558dc369,zh-CN
bb004222-4ecd-e109-e875-069c820548fa,星航勇进 战神,https://media.valorant-api.com/weaponskins/bb004222-4ecd-e109-e875-069c820548fa/displayicon.png,12683d76-48d7-84a3-4e09-6985794f0445,zh-CN
ac65b631-4bd1-b0fa-3313-0da74d4eba9d,迷邃星云 战神,https://media.valorant-api.com/weaponskins/ac65b631-4bd1-b0fa-3313-0da74d4eba9d/displayicon.png,60bca009-4182-7998-dee7-b8a2558dc369,zh-CN
35beb433-425e-7072-7ac3-9ca95d1d1fd9,涂鸦伙伴 战神,https://media.valorant-api.com/weaponskins/35beb433-425e-7072-7ac3-9ca95d1d1fd9/displayicon.png,60bca009-4182-7998-dee7-b8a2558dc369,zh-CN
e901bdeb-405f-d06c-0733-6783274d85b0,奇点 战神,https://media.valorant-api.com/weaponskins/e901bdeb-405f-d06c-0733-6783274d85b0/displayicon.png,e046854e-406c-37f4-6607-19a9ba8426fc,zh-CN
4e04647a-4cfc-64f8-4643-f6b7dbcb2943,炽红快攻 战神,https://media.valorant-api.com/weaponskins/4e04647a-4cfc-64f8-4643-f6b7dbcb2943/displayicon.png,12683d76-48d7-84a3-4e09-6985794f0445,zh-CN
556646c0-46dd-6986-00df-a78d1c17f268,虫巢心智 战神,https://media.valorant-api.com/weaponskins/556646c0-46dd-6986-00df-a78d1c17f268/displayicon.png,0cebb8be-46d7-c12a-d306-e9907bfc5a25,zh-CN
04b1358c-4702-dd82-a135-368384b685dd,喷火式 战神,https://media.valorant-api.com/weaponskins/04b1358c-4702-dd82-a135-368384b685dd/displayicon.png,12683d76-48d7-84a3-4e09-6985794f0445,zh-CN
b4803277-468a-f798-7120-718963b94d7a,数码咒术 战神,https://media.valorant-api.com/weaponskins/b4803277-468a-f798-7120-718963b94d7a/displayicon.png,12683d76-48d7-84a3-4e09-6985794f0445,zh-CN
e089be41-4242-b28d-1894-bbba193957a2,沙场老兵 战神,https://media.valorant-api.com/weaponskins/e089be41-4242-b28d-1894-bbba193957a2/displayicon.png,12683d76-48d7-84a3-4e09-6985794f0445,zh-CN
9d2b497b-434d-07fc-ea0f-ee96de4bffa1,金鸾之翼 战神,https://media.valorant-api.com/weaponskins/9d2b497b-434d-07fc-ea0f-ee96de4bffa1/displayicon.png,12683d76-48d7-84a3-4e09-6985794f0445,zh-CN
4308fe43-44c1-9fe8-d5f9-95be2bc70d51,战火前哨 战神,https://media.valorant-api.com/weaponskins/4308fe43-44c1-9fe8-d5f9-95be2bc70d51/displayicon.png,12683d76-48d7-84a3-4e09-6985794f0445,zh-CN
841c9aab-4005-f7fd-3b67-24b335100fb4,异彩晶棱 战神,https://media.valorant-api.com/weaponskins/841c9aab-4005-f7fd-3b67-24b335100fb4/displayicon.png,0cebb8be-46d7-c12a-d306-e9907bfc5a25,zh-CN
2edbde3f-4ccc-9251-d92f-21bc9046b999,深海水族 战神,https://media.valorant-api.com/weaponskins/2edbde3f-4ccc-9251-d92f-21bc9046b999/displayicon.png,12683d76-48d7-84a3-4e09-6985794f0445,zh-CN
ff0a538f-4ee6-a3e7-f7a8-a0b5a76e027b,小怪兽 战神,https://media.valorant-api.com/weaponskins/ff0a538f-4ee6-a3e7-f7a8-a0b5a76e027b/displayicon.png,12683d76-48d7-84a3-4e09-6985794f0445,zh-CN
7aa16eb6-45ef-1446-fdaa-5f8fbbd04bee,永远铭记 战神,https://media.valorant-api.com/weaponskins/7aa16eb6-45ef-1446-fdaa-5f8fbbd04bee/displayicon.png,0cebb8be-46d7-c12a-d306-e9907bfc5a25,zh-CN
d21e2975-4586-635c-3fe4-e6be738243b3,金角生辉 战神,https://media.valorant-api.com/weaponskins/d21e2975-4586-635c-3fe4-e6be738243b3/displayicon.png,60bca009-4182-7998-dee7-b8a2558dc369,zh-CN
0fac1dcf-48d0-c6c4-675e-2a8013bc879c,奇幻朋克 战神,https://media.valorant-api.com/weaponskins/0fac1dcf-48d0-c6c4-675e-2a8013bc879c/displayicon.png,60bca009-4182-7998-dee7-b8a2558dc369,zh-CN
cd8eb70d-443c-d9fd-48cd-98bace9d5132,极简主义 战神,https://media.valorant-api.com/weaponskins/cd8eb70d-443c-d9fd-48cd-98bace9d5132/displayicon.png,0cebb8be-46d7-c12a-d306-e9907bfc5a25,zh-CN
26bb8b5c-4b3f-e0f6-39f7-bfa6eae59c00,盖世英雄 战神,https://media.valorant-api.com/weaponskins/26bb8b5c-4b3f-e0f6-39f7-bfa6eae59c00/displayicon.png,60bca009-4182-7998-dee7-b8a2558dc369,zh-CN
0f4b0478-4759-911d-c44b-2a907534789d,离子武器 战神,https://media.valorant-api.com/weaponskins/0f4b0478-4759-911d-c44b-2a907534789d/displayicon.png,60bca009-4182-7998-dee7-b8a2558dc369,zh-CN
759bca71-4764-19f8-8890-239eedb78fa3,般若假面 战神,https://media.valorant-api.com/weaponskins/759bca71-4764-19f8-8890-239eedb78fa3/displayicon.png,60bca009-4182-7998-dee7-b8a2558dc369,zh-CN
4e459b3b-4dab-934f-1d77-bdbe75b6fcca,九命灵猫 战神,https://media.valorant-api.com/weaponskins/4e459b3b-4dab-934f-1d77-bdbe75b6fcca/displayicon.png,12683d76-48d7-84a3-4e09-6985794f0445,zh-CN
ff555802-4633-0c8b-93f8-b8887666e3ad,霓帧牛蛙 战神,https://media.valorant-api.com/weaponskins/ff555802-4633-0c8b-93f8-b8887666e3ad/displayicon.png,12683d76-48d7-84a3-4e09-6985794f0445,zh-CN
398ef7c2-4055-980e-a8b4-669ca8bc5084,晴空飞猪 战神,https://media.valorant-api.com/weaponskins/398ef7c2-4055-980e-a8b4-669ca8bc5084/displayicon.png,12683d76-48d7-84a3-4e09-6985794f0445,zh-CN
e4b7f196-4f05-825f-e795-a59fc829195d,本色混搭 战神,https://media.valorant-api.com/weaponskins/e4b7f196-4f05-825f-e795-a59fc829195d/displayicon.png,12683d76-48d7-84a3-4e09-6985794f0445,zh-CN
165116bf-497a-3ffa-38dc-c58d4475e225,超能冲撞 战神,https://media.valorant-api.com/weaponskins/165116bf-497a-3ffa-38dc-c58d4475e225/displayicon.png,12683d76-48d7-84a3-4e09-6985794f0445,zh-CN
acccab4a-4093-8a4a-f1d3-299071d763d3,从个人最爱中随机选择,https://media.valorant-api.com/weaponskins/acccab4a-4093-8a4a-f1d3-299071d763d3/displayicon.png,,zh-CN
9f3e2ba6-428f-c635-67e0-b8b7d9e3c2fc,光明哨兵 战神,https://media.valorant-api.com/weaponskins/9f3e2ba6-428f-c635-67e0-b8b7d9e3c2fc/displayicon.png,e046854e-406c-37f4-6607-19a9ba8426fc,zh-CN
2666f98d-4f88-8cb9-4927-629d75a6a7ad,樱花 战神,https://media.valorant-api.com/weaponskins/2666f98d-4f88-8cb9-4927-629d75a6a7ad/displayicon.png,0cebb8be-46d7-c12a-d306-e9907bfc5a25,zh-CN
bef693e7-419c-af25-c26c-558b3e3bb473,萌彩剪影 战神,https://media.valorant-api.com/weaponskins/bef693e7-419c-af25-c26c-558b3e3bb473/displayicon.png,12683d76-48d7-84a3-4e09-6985794f0445,zh-CN
43538e40-48bf-0262-d4a7-bbba3c56df77,浪漫雪国 战神,,0cebb8be-46d7-c12a-d306-e9907bfc5a25,zh-CN
d29d764d-41ce-5a4d-0a96-7b8b91da16fd,泰坦兵器 战神,https://media.valorant-api.com/weaponskins/d29d764d-41ce-5a4d-0a96-7b8b91da16fd/displayicon.png,0cebb8be-46d7-c12a-d306-e9907bfc5a25,zh-CN
5305d9c4-4f46-fbf4-9e9a-dea772c263b5,标准 战神,https://media.valorant-api.com/weaponskins/5305d9c4-4f46-fbf4-9e9a-dea772c263b5/displayicon.png,,zh-CN
d980c0c8-492b-b8df-2d91-af99a7707170,电光霓虹 狂徒,https://media.valorant-api.com/weaponskins/d980c0c8-492b-b8df-2d91-af99a7707170/displayicon.png,12683d76-48d7-84a3-4e09-6985794f0445,zh-CN
e5490f71-455b-74ad-f762-f5a876d4dff9,溢彩RGX 11z Pro 狂徒,https://media.valorant-api.com/weaponskins/e5490f71-455b-74ad-f762-f5a876d4dff9/displayicon.png,e046854e-406c-37f4-6607-19a9ba8426fc,zh-CN
c97cd8a3-44ef-8425-5bf6-11bf72128606,狂翼掠空 狂徒,https://media.valorant-api.com/weaponskins/c97cd8a3-44ef-8425-5bf6-11bf72128606/displayicon.png,0cebb8be-46d7-c12a-d306-e9907bfc5a25,zh-CN
ba6f2526-4ed2-8e62-49aa-ebbb04290682,无畏契约GO！第二卷 狂徒,https://media.valorant-api.com/weaponskins/ba6f2526-4ed2-8e62-49aa-ebbb04290682/displayicon.png,60bca009-4182-7998-dee7-b8a2558dc369,zh-CN
4c926aa9-4f26-bc80-c486-9b888333373f,归零者 狂徒,https://media.valorant-api.com/weaponskins/4c926aa9-4f26-bc80-c486-9b888333373f/displayicon.png,e046854e-406c-37f4-6607-19a9ba8426fc,zh-CN
db91451c-4309-2c8c-eded-bf842d844e52,海洋之星 狂徒,https://media.valorant-api.com/weaponskins/db91451c-4309-2c8c-eded-bf842d844e52/displayicon.png,60bca009-4182-7998-dee7-b8a2558dc369,zh-CN
6191bb0b-456f-1a3e-df13-cdb0c1b8b1e4,金纹世家 狂徒,,0cebb8be-46d7-c12a-d306-e9907bfc5a25,zh-CN
000ad7b1-44b0-9345-ea47-9cbd7dcdbb38,盖亚的复仇 狂徒,https://media.valorant-api.com/weaponskins/000ad7b1-44b0-9345-ea47-9cbd7dcdbb38/displayicon.png,60bca009-4182-7998-dee7-b8a2558dc369,zh-CN
6dee8259-4620-920a-cef7-14944bbed130,MK.VII 自由强袭 狂徒,https://media.valorant-api.com/weaponskins/6dee8259-4620-920a-cef7-14944bbed130/displayicon.png,0cebb8be-46d7-c12a-d306-e9907bfc5a25,zh-CN
d3733bfe-48d7-b119-3195-249d3b46b528,星航勇进 狂徒,https://media.valorant-api.com/weaponskins/d3733bfe-48d7-b119-3195-249d3b46b528/displayicon.png,12683d76-48d7-84a3-4e09-6985794f0445,zh-CN
9bf19b77-4b33-7203-9f2c-16932970622f,2021全球冠军赛 狂徒,https://media.valorant-api.com/weaponskins/9bf19b77-4b33-7203-9f2c-16932970622f/displayicon.png,e046854e-406c-37f4-6607-19a9ba8426fc,zh-CN
b0f65660-4c51-13b7-9d01-e29a1e2879b0,2023全球冠军赛 狂徒,https://media.valorant-api.com/weaponskins/b0f65660-4c51-13b7-9d01-e29a1e2879b0/displayicon.png,e046854e-406c-37f4-6607-19a9ba8426fc,zh-CN
6c4315b8-4ff1-baaa-5aac-5790c7443353,起源 狂徒,https://media.valorant-api.com/weaponskins/6c4315b8-4ff1-baaa-5aac-5790c7443353/displayicon.png,60bca009-4182-7998-dee7-b8a2558dc369,zh-CN
ffb65a92-4654-a7f8-1908-bf9bb18995a3,星光漫游 狂徒,https://media.valorant-api.com/weaponskins/ffb65a92-4654-a7f8-1908-bf9bb18995a3/displayicon.png,12683d76-48d7-84a3-4e09-6985794f0445,zh-CN
74789f33-4632-8052-96d7-258538721a32,全息波普//2.0 狂徒,https://media.valorant-api.com/weaponskins/74789f33-4632-8052-96d7-258538721a32/displayicon.png,e046854e-406c-37f4-6607-19a9ba8426fc,zh-CN
8e762a1f-4102-b7ce-d6a0-9690c5bfe160,古墟圣遗 狂徒,https://media.valorant-api.com/weaponskins/8e762a1f-4102-b7ce-d6a0-9690c5bfe160/displayicon.png,e046854e-406c-37f4-6607-19a9ba8426fc,zh-CN
522a264e-4ca7-adb0-6cf1-28b2ef938727,混沌序曲 狂徒,https://media.valorant-api.com/weaponskins/522a264e-4ca7-adb0-6cf1-28b2ef938727/displayicon.png,e046854e-406c-37f4-6607-19a9ba8426fc,zh-CN
18609205-4edb-5966-cff8-0fba0230ba1e,上古龙炎 狂徒,https://media.valorant-api.com/weaponskins/18609205-4edb-5966-cff8-0fba0230ba1e/displayicon.png,411e4a55-4e59-7757-41f0-86a53f101bb5,zh-CN
917ca6e8-403e-3691-78d9-a8aa6118385f,偃月苍龙 狂徒,https://media.valorant-api.com/weaponskins/917ca6e8-403e-3691-78d9-a8aa6118385f/displayicon.png,e046854e-406c-37f4-6607-19a9ba8426fc,zh-CN
5b6b1eee-4185-8f83-9374-3391d0f0f742,永恒之砂 狂徒,https://media.valorant-api.com/weaponskins/5b6b1eee-4185-8f83-9374-3391d0f0f742/displayicon.png,0cebb8be-46d7-c12a-d306-e9907bfc5a25,zh-CN
9b62faf1-416c-b736-0edb-39b890f1f18d,氮气加速 狂徒,,12683d76-48d7-84a3-4e09-6985794f0445,zh-CN
f7f63b78-4b12-b21e-a0e7-6bafbad81509,虫巢心智 狂徒,https://media.valorant-api.com/weaponskins/f7f63b78-4b12-b21e-a0e7-6bafbad81509/displayicon.png,0cebb8be-46d7-c12a-d306-e9907bfc5a25,zh-CN
5a658084-453f-e971-5def-2bb9cf6e5e90,地面效应 狂徒,https://media.valorant-api.com/weaponskins/5a658084-453f-e971-5def-2bb9cf6e5e90/displayicon.png,0cebb8be-46d7-c12a-d306-e9907bfc5a25,zh-CN
437307c6-424c-6a48-9738-949b91166353,堕天遗武 狂徒,https://media.valorant-api.com/weaponskins/437307c6-424c-6a48-9738-949b91166353/displayicon.png,60bca009-4182-7998-dee7-b8a2558dc369,zh-CN
25980352-4407-60ff-eb27-058c1ea696cc,王牌队员 狂徒,https://media.valorant-api.com/weaponskins/25980352-4407-60ff-eb27-058c1ea696cc/displayicon.png,0cebb8be-46d7-c12a-d306-e9907bfc5a25,zh-CN
948d31a0-4c2a-9c82-2b89-fe9f2ec65036,哥特废墟 狂徒,https://media.valorant-api.com/weaponskins/948d31a0-4c2a-9c82-2b89-fe9f2ec65036/displayicon.png,0cebb8be-46d7-c12a-d306-e9907bfc5a25,zh-CN
6f3a2a08-4f32-dbdc-8dca-628a5c840052,狂徒.EXE,https://media.valorant-api.com/weaponskins/6f3a2a08-4f32-dbdc-8dca-628a5c840052/displayicon.png,12683d76-48d7-84a3-4e09-6985794f0445,zh-CN
